"time","value","userid"
2019-01-10 07:34:32,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:34:37,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:34:42,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:34:47,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:34:52,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:34:57,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:02,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:07,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:17,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:27,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:32,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:42,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:35:57,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:12,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:13,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:28,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:33,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:48,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:53,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:36:58,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:37:03,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:37:18,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:37:23,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:37:38,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:37:43,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:37:53,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:38:03,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:38:08,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:38:13,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:38:18,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:38:33,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:38:48,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:03,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:08,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:13,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:18,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:23,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:28,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:35,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:45,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:39:50,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:00,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:10,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:15,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:20,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:35,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:40,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:40:45,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:00,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:15,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:20,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:30,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:35,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:40,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:45,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:41:50,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:42:05,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:42:10,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:42:25,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:42:30,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:42:45,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:42:55,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:43:05,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:43:20,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:43:35,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:43:37,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:43:52,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:07,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:12,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:17,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:22,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:32,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:37,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:44:52,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:02,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:12,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:17,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:22,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:27,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:32,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:37,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:47,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:45:57,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:02,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:07,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:12,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:17,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:22,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:32,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:37,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:44,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:49,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:54,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:46:59,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:04,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:09,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:24,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:29,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:44,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:54,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:47:59,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:48:14,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:48:29,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:48:44,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:48:54,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:48:59,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:09,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:14,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:19,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:29,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:34,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:39,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:44,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:49,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:54,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:49:59,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:50:14,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:50:15,88,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:50:20,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:50:30,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:50:35,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:50:50,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:51:05,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:51:20,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:51:25,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:51:35,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:51:40,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:51:55,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:00,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:05,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:10,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:15,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:20,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:25,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:40,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:45,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:52:55,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:00,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:05,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:15,83,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:20,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:30,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:40,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:55,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:53:57,82,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:54:07,81,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:54:22,81,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:54:37,81,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:54:42,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:54:57,84,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:12,85,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:17,86,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:22,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:27,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:32,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:47,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:55:57,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:02,87,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:07,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:12,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:17,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:22,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:32,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:37,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:42,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:56:52,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:57:02,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:57:17,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:57:27,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:57:42,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:57:57,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:57:59,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:14,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:24,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:29,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:34,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:39,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:44,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:58:59,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:14,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:19,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:24,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:29,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:44,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:49,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 07:59:54,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:09,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:19,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:29,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:34,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:39,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:44,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:00:59,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:04,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:14,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:19,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:24,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:29,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:36,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:41,118,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:01:46,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:02:01,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:02:16,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:02:21,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:02:26,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:02:41,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:02:46,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:03:01,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:03:06,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:03:21,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:03:26,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:03:31,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:03:46,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:01,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:11,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:16,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:21,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:26,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:36,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:41,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:46,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:04:51,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:06,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:11,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:21,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:28,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:33,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:38,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:05:53,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:06:08,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:06:13,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:06:28,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:06:43,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:06:48,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:03,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:08,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:18,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:28,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:43,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:48,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:53,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:07:58,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:13,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:18,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:23,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:33,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:48,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:53,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:08:58,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:09:03,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:09:13,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:09:18,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:09:25,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:09:40,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:09:55,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:10:10,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:10:25,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:10:40,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:10:55,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:11:05,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:11:20,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:11:35,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:11:50,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:12:05,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:12:15,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:12:25,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:12:30,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:12:35,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:12:50,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:13:05,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:13:20,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:13:30,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:13:35,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:13:45,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:13:50,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:00,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:10,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:15,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:20,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:27,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:42,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:47,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:52,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:14:57,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:15:07,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:15:22,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:15:32,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:15:42,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:15:47,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:15:57,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:16:02,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:16:12,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:16:17,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:16:32,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:16:42,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:16:57,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:02,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:07,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:22,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:27,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:32,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:37,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:52,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:17:57,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:18:12,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:18:27,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:18:29,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:18:39,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:18:54,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 08:18:59,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
